,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
229,1660,1660,gp:AOqpTOHRL9ljB3Ry289UhFJcvgtpTjaPVVK4C2ASZVDNI5zLWEIPPRBmS4hTX8FUL-Z8g0snxkoTYq1oczY1zw,Madria Price,https://play-lh.googleusercontent.com/a/AATXAJzjF0hZ0Hg6fG4qKUBmfPvAW50hfSKkQTh4zNVs=mo,awseome!!,5,0,nan,2020-10-28 08:49:00,nan,nan,1,awesome!!,929
230,1661,1661,gp:AOqpTOHPsg04au8IjETdtJCAo_cZJfVL9zvV1Fo1X8OX3JLU5HtmCMW6wNyjIRi4U1lHHsFkhBKQO-UdTU3IWQ,William Kirby,https://play-lh.googleusercontent.com/a/AATXAJzMYFtxHFED-FVajZb84mYsraUiKbikzAPOgRGX=mo,o.k. so far,5,0,6.9,2020-10-27 03:51:11,nan,nan,1,o. k. so far,930
231,1664,1664,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,1,i do not reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous.,932
232,1665,1665,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,2,"if i back out to check my calendar for a date and i do not writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank.",932
233,1666,1666,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,3,please change this,932
234,1667,1667,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,4,and i will update to 5 stars.,932
235,1668,1668,gp:AOqpTOHDHR-usvQtYEIYa_L1z3cuPfmf0j9AsdkQRoXy3f6UEKDGuLltVn-_BIjCv-DFu-1IYDJHKmULniZbjw,Jodie Martinez,https://play-lh.googleusercontent.com/a-/AOh14GgfbdgiqdvJmCMX_ES2TR31YTKvMR1lFiVDCYpCRQ,"i'm reading 3 starts instead of 5 because the harassment of longing in constantly is absolutely ridiculous. if i back out to check my calendar for a date and i'm writing a message to my doctor, it erases everything and completely longs me out i need to check something outside of the app like a date, comparison results from other doctors, last notes written, etc.. there is no way this app needs to be harder to get in to then my bank. please change this and i will update to 5 stars. it'sbeenayear",3,31,6.9,2020-10-26 15:37:46,nan,nan,5,it'sbeenayear,932
236,1669,1669,gp:AOqpTOF1N5BHqJEOwF_gsT9y40pP7vFi6nejl5d2qD6rf7RulXgzEk3mABMgfFI3FW9GX5iFynkH1TFimJ6DCQ,Pete Munro,https://play-lh.googleusercontent.com/a/AATXAJyuFQ0RKs4djIozMzvwYmTFKofVpnw17z50_TCO=mo,logs me in but won't connect me with my info.,1,0,6.9,2020-10-24 15:10:38,nan,nan,1,logs me in but will not connect me with my info.,933
237,1680,1680,gp:AOqpTOGJq0feFgu9baICHiMk5usRlv9pxtpeCoBRgbpWIARLFpcdHe4whcwJJBdwdCIFXWrS1BozVBQ1t3GgLw,Donn Warner,https://play-lh.googleusercontent.com/a-/AOh14GiVvejSketnkGgMyIxkqhWxJrUUbeUSYCI9QtVnqg,overall okay however questions are not answered when messages are sent to the clinic.,3,2,6.9,2020-10-15 06:54:43,nan,nan,1,overall,942
238,1681,1681,gp:AOqpTOGJq0feFgu9baICHiMk5usRlv9pxtpeCoBRgbpWIARLFpcdHe4whcwJJBdwdCIFXWrS1BozVBQ1t3GgLw,Donn Warner,https://play-lh.googleusercontent.com/a-/AOh14GiVvejSketnkGgMyIxkqhWxJrUUbeUSYCI9QtVnqg,overall okay however questions are not answered when messages are sent to the clinic.,3,2,6.9,2020-10-15 06:54:43,nan,nan,2,okay however questions are not answered when messages are sent to the clinic.,942
239,1690,1690,gp:AOqpTOGLHklCcgsEGqhPIRJfjMFARThJk3m9Y13s0lcbDf4KP6k8OSgil0Qboaa37_vJcKgYhzahhW9NVvbjdQ,Marlo Scott,https://play-lh.googleusercontent.com/a-/AOh14GgnUHnXDr1QYvySBuexGAPPl--62N3hv6EguSxH24Q,mayo clinic is a very awesome app we are hoping and praying that they will be able to help my sister with her back as it's been a long time and it's causing her a lot of physical and health problems so we're praying that mayo clinic in minnesota will get in touch with us soon.,5,1,6.9,2020-10-11 06:22:22,nan,nan,1,mayo clinic is a very awesome app we are hoping and praying that they will be able to help my sister with her back as it has been a long time and it has causing her a lot of physical and health problems so we are praying that mayo clinic in minnesota will get in touch with us soon.,946
240,1697,1697,gp:AOqpTOH90MRVUvW5clu62t3X0sScY1kyixRjOiaNjKfbXYFba9xzSeAQM9j0ixf8nZsFIDK5j42soQwZFL12Mg,Vanessa Merritt,https://play-lh.googleusercontent.com/a/AATXAJxKF5wtnIKvYISK0u8lIeR8q5BKEoDHTGbU-_tD=mo,good,5,0,6.8,2020-10-02 19:50:42,nan,nan,1,good,953
241,1699,1699,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,1,app sucks unreliable signin.,955
242,1700,1700,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,2,get errors all the time.,955
243,1701,1701,gp:AOqpTOGB1e3muO6hzGqK61waRoa0r-ZBswBnkz4v-63poPthEfDCIQZEkt07XIvszGRvcfS8JoozQhR01D7iBg,david johnson,https://play-lh.googleusercontent.com/a/AATXAJyIziXNACUQJIZUbHKmE8hlfbUKzPR9Db0OP5U3=mo,app sucks unreliable signin. get errors all the time. developer must be novice.,1,1,6.9,2020-09-30 06:47:33,nan,nan,3,developer must be novice.,955
244,1703,1703,gp:AOqpTOGGC5dtIS2GNmFaJRRK_vbWfAG57jOAPc76HYGikSGk97_t1uXTHPNJ99ia-nNA-QDzbeLHadtgeLq2zg,Rebecca Gregory,https://play-lh.googleusercontent.com/a/AATXAJyCekuCAXHqHUhpM7zRlKVdiwUaNWZY86dMnZdL=mo,have to reset password often if not used regularly.,3,2,6.9,2020-09-29 12:16:28,nan,nan,1,have to reset password often if not used regularly.,957
245,1722,1722,gp:AOqpTOHPC1cKVTda5H_syauRgF1sxm-AlDkchHPleTAgAygxUquGS21-Vj2muCmr9oYAj_W4B3wJxYV0fjORNQ,Jeffrey Wild,https://play-lh.googleusercontent.com/a-/AOh14Gjr0eS7-LhfvpsW0AxGH2JjxtA27TJOkfepQ2o5,"not getting to billing area.maybe its me, i will look again when wendy gets home.",1,0,6.8,2020-09-11 06:33:50,nan,nan,1,not getting to billing area.,968
246,1723,1723,gp:AOqpTOHPC1cKVTda5H_syauRgF1sxm-AlDkchHPleTAgAygxUquGS21-Vj2muCmr9oYAj_W4B3wJxYV0fjORNQ,Jeffrey Wild,https://play-lh.googleusercontent.com/a-/AOh14Gjr0eS7-LhfvpsW0AxGH2JjxtA27TJOkfepQ2o5,"not getting to billing area.maybe its me, i will look again when wendy gets home.",1,0,6.8,2020-09-11 06:33:50,nan,nan,2,"maybe its me, i will look again when wendy gets home.",968
247,1732,1732,gp:AOqpTOHu9ijyyrKyojkbobRpaFAUuFU8HMojvq4wZ4rg5QyjNiq-SQ36w2BPhedPmnJKe00doFbRfy4cGF5sLg,Joel Pedaline,https://play-lh.googleusercontent.com/a/AATXAJxnMxigdrX4VEqCkhQI4XRAZLexMFtQ8gi_g91n=mo,great for medical research,4,0,nan,2020-09-07 22:00:59,nan,nan,1,great for medical research,973
248,1733,1733,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,1,i checked with my ins.,974
249,1734,1734,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,2,co. about money mayo claims i owe.,974
250,1735,1735,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,3,my ins. co. said i over paid on my bills.,974
251,1736,1736,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,4,"they also said they were over charged and mayo owes me money and mayo owes arena money back, also.",974
252,1737,1737,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,5,arena called mayo billing and was sending them paperwork on the items we were over charged.,974
253,1738,1738,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,6,so.,974
254,1739,1739,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,7,"i do not owe anything, they owe me.",974
255,1740,1740,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,8,i have the same tests sept. 8th and 9th,974
256,1741,1741,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,9,and hopefully they adjust what i owe with my ins.,974
257,1742,1742,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,10,with the new bills.,974
258,1743,1743,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,11,there was no place to write any of this info.,974
259,1744,1744,gp:AOqpTOH-OE0rsbflMPo30Ne9tXBasggpkWr5BrhzUNuo-34_niz92oZh2EvInAwOSKTdCYCf327-nUGxSjnwPQ,Brenda Price,https://play-lh.googleusercontent.com/a-/AOh14GiSBM29SGfDQZkwFL95yoxMn83qP9eDdb5zs7gsvQ,"i checked with my ins. co. about money mayo claims i owe. my ins.co. said i over paid on my bills .they also said they were over charged and mayo owes me money and mayo owes atena money back, also. atena called mayo billing and was sending them paperwork on the items we were over charged. so. i don't owe anything, they owe me. i have the same tests sept.8th and 9th and hopefully they adjust what i owe with my ins. with the new bills. there was no place to write any of this info. on checking in.",3,0,6.8,2020-09-06 16:28:53,nan,nan,12,on checking in.,974
260,1747,1747,gp:AOqpTOGMNUF8GM1M_FMW8rm-OcLwc6EhY_noopK-LpOgx0DeJAgA9WGvODUOPLFT99WJah34oucOkuQ85cNBIw,Jose Morales,https://play-lh.googleusercontent.com/a-/AOh14GiYEISI_-y_IPzX70CtaWcT1XccsKd0Lh3KjcIP,easy to navigate,5,0,6.8,2020-09-06 04:21:29,nan,nan,1,easy to navigate,976
261,1748,1748,gp:AOqpTOE3dyesBt5VBgThlUOPydqSbiiPHqF_3W1zaqddCWURQhGHQEvh9cvoY-47mqhauxElwRAmk46RkAgtBg,James Grum,https://play-lh.googleusercontent.com/a-/AOh14Gh-CyJBdtJjdnxyF2XaUFDVSrWcjkeRURGu7NihJr0,notified by email. easy to open and good user interface to navigate.,5,1,6.8,2020-09-05 10:55:06,nan,nan,1,notified by email.,977
262,1749,1749,gp:AOqpTOE3dyesBt5VBgThlUOPydqSbiiPHqF_3W1zaqddCWURQhGHQEvh9cvoY-47mqhauxElwRAmk46RkAgtBg,James Grum,https://play-lh.googleusercontent.com/a-/AOh14Gh-CyJBdtJjdnxyF2XaUFDVSrWcjkeRURGu7NihJr0,notified by email. easy to open and good user interface to navigate.,5,1,6.8,2020-09-05 10:55:06,nan,nan,2,easy to open and good user interface to navigate.,977
263,1770,1770,gp:AOqpTOEep7gRtQ847dUaozRCyZ7ROMLzpn-iJYGbA_hbtuLyXmKgwyYll7oti6WgBqqkCemvHYr9fT0eTVFW6A,Arnie Peterson,https://play-lh.googleusercontent.com/a-/AOh14GiAQib4qUQGe_Lw1ic6v8pqYrb1fCSJ7aVV5zdBdQ,i can't get into my patient portal online services. i dont know what to do.,1,0,6.8,2020-08-19 19:56:13,nan,nan,1,i cannot get into my patient portal online services.,991
264,1771,1771,gp:AOqpTOEep7gRtQ847dUaozRCyZ7ROMLzpn-iJYGbA_hbtuLyXmKgwyYll7oti6WgBqqkCemvHYr9fT0eTVFW6A,Arnie Peterson,https://play-lh.googleusercontent.com/a-/AOh14GiAQib4qUQGe_Lw1ic6v8pqYrb1fCSJ7aVV5zdBdQ,i can't get into my patient portal online services. i dont know what to do.,1,0,6.8,2020-08-19 19:56:13,nan,nan,2,i dont know what to do.,991
265,1794,1794,gp:AOqpTOEYCEE_EWzDTkYOfVus_u3SjA_OOhuzUQoHoBPZY5MbZOdmvIiagBU-uEyb_8j0GEEbzenlVrLkSr2JYg,Bernita Otto,https://play-lh.googleusercontent.com/a/AATXAJzSQ2qUizUfWuGbib2EKGGmBphVGH-CRmwFzOtm=mo,it isn't the same and i cant find the medication t.b.,1,0,6.8,2020-08-06 14:12:17,nan,nan,1,it i do not know the same and i cant find the medication t. b.,1005
266,1797,1797,gp:AOqpTOF-3Nr_Mqe02qCfzAJbDTCncNFcpvPzGCmoU3zX9bSewqCfyAf8p4H25xqkUWtDcOyJTd7Y5bHY5ZNsjw,Sue Sharp,https://play-lh.googleusercontent.com/a/AATXAJzIqOTOmxKQ3ceiDFSfysaPoLGCq_HERUI0J2DU=mo,very helpful while going through a surgical procedure.,5,0,6.7,2020-08-06 03:47:42,nan,nan,1,very helpful while going through a surgical procedure.,1007
267,1798,1798,gp:AOqpTOFOtcXW4bPkYxB5bcZ7HKWKf86bYBr27GV3HrF8grHbx90fWwMLLdq_y_LJ3ifDOBWhwjnKDlNW6zhMmQ,Ricardo Sandoval,https://play-lh.googleusercontent.com/a/AATXAJz7lK5_nY9Eri5SrBRi3UdXPrtBZYgYajIiHQAW=mo,"having login problems, its very stressing.",1,0,6.7,2020-08-04 18:33:12,nan,nan,1,"having login problems, its very stressing.",1008
268,1820,1820,gp:AOqpTOHK-nkMUY6fi2cGS0MzjvNiKZKkEPlM9lYPMR8FuBtPQLMnxi02QKZwoAeudnSsJAV-OjCNe9unCxAh7A,Sharon Swanson,https://play-lh.googleusercontent.com/a-/AOh14GjNRFeenrgcEmq5tMPkqY4qmEVMUYjs3N42H5aCWbY,i am very happy with this app. i can go to it any time and review my documents.,5,0,6.7,2020-07-26 10:07:56,nan,nan,1,i am very happy with this app.,1021
269,1821,1821,gp:AOqpTOHK-nkMUY6fi2cGS0MzjvNiKZKkEPlM9lYPMR8FuBtPQLMnxi02QKZwoAeudnSsJAV-OjCNe9unCxAh7A,Sharon Swanson,https://play-lh.googleusercontent.com/a-/AOh14GjNRFeenrgcEmq5tMPkqY4qmEVMUYjs3N42H5aCWbY,i am very happy with this app. i can go to it any time and review my documents.,5,0,6.7,2020-07-26 10:07:56,nan,nan,2,i can go to it any time and review my documents.,1021
270,1823,1823,gp:AOqpTOHS2FdKt-CgK9Bg9EOjqxJr5wxf956aBQDeCMfPC4q_fWMSKfjY6Cz3GNJ_YcWT4i4dYnl02-LqvvT6JA,Darla Hayworth,https://play-lh.googleusercontent.com/a/AATXAJwWBa81COuIpaW15GdXXBIycXloYpj0PtvqoEHD=mo,"works great as long as you can get logged in. tech support explained that android phones need to use mobile data for logging in.....to prevent ""failed login"" issues.",5,2,6.7,2020-07-23 13:27:45,nan,nan,1,works great as long as you can get logged in.,1023
