userName,date,isEdited,review,rating,title,id,body,modified
userstv8552,2020-03-20 02:35:48,False,Says I can’t login until app is updated. The app is updated?,1,Update app?,14146185.0,"Hi userstv8552, thank you for reaching out and sharing the issue you had experienced. Last night there was a timing issue between our systems and the new update, but it should now be corrected. Could you try again and verify that it is working for you now? If not, please let us know at Sydney@anthem.com and we'll take a look at it for you. Thank you. ~ Sydney ~",2020-03-20T16:12:09Z
STOVE#12345,2020-01-02 14:09:39,False,I wish it works with my iPad too,1,It doesn’t work with my iPad,12694575.0,"Hi STOVE#12345, iPad compatibility has been one of the most popular requested features. We've heard you loud and clear! We are currently reviewing our release schedule for the addition of this feature. ~ Sydney ~",2020-01-02T22:17:24Z
xxco,2019-12-30 22:21:50,False,No Apple Wallet for membership card,3,No apple wallet support?,12694566.0,"Hi xxco , Apple Wallet compatibility has been one of the most popular requested features. We are currently reviewing our release schedule for the addition of this feature. 

~ Sydney ~",2020-01-02T22:16:12Z
Racer514,2022-01-13 19:28:33,False,Worst I’ve used.   Registration. Use. Ease. All horrible.,1,Horrible,27521862.0,"Hello, thank you for sharing your feedback with us. If you could, please email us at Sydney@anthem.com with your username and any errors you've received. We would like to discuss your experiences with you. Thank you. ~ Sydney ~",2022-01-18T21:26:45Z
Kingelhajj,2021-05-03 22:58:15,False,I get nothing but a black screen.,1,No good,22663263.0,"Hello, thank you for taking the time to share your experience with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what you faced. This will allow us to verify your information and investigate further. Thank you. ~ Sydney ~",2021-05-06T18:27:22Z
SirCivic45,2021-02-16 21:07:54,False,iPhone 11 iOS 14.4. The keyboard will not disappear so I can sign in.,1,Cannot login to v4.1.0,21171739.0,"Hello, thank you for sharing your experience with us. Are you using the default keyboard software and/or have you customized your keyboard settings? If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you experienced. We'll look into this further for you. Thank you. ~ Sydney ~",2021-02-19T19:12:22Z
TGOCLAN,2021-02-15 19:14:30,False,Trying to find a Dr is a pain.,1,Horrible,21171715.0,"Hello, thank you for sharing your experience with us. We apologize that you had a hard time with finding a doctor. If you could, please email us at Sydney@anthem.com with your username and a brief description of what caused problems for you and we would be glad to look into this further! Thank you. ~ Sydney ~",2021-02-19T19:10:18Z
save your time stay away,2021-02-01 14:06:52,False,"Please STAY AWAY!
Customer Service is not located in earth. Must be in Mars!!!!
Save your money and most importantly time!!!",1,Blue Cross Blue Shield,20863697.0,"Hello, we're sorry to hear that you had a negative experience. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening and we would be glad to assist you directly. Thank you. ~ Sydney ~",2021-02-04T18:30:51Z
___..........____,2021-01-26 19:10:15,False,Still crashes on my iPhone,1,STILL CRASHES!,20715962.0,"Hello, thank you for sharing your experience with us. We are aware of a defect that can cause crashing for some members. If you could, please email us at Sydney@anthem.com with your username and a brief description of what was happening when the app crashed. Thank you. ~ Sydney ~",2021-01-28T18:50:27Z
obtuseforever,2020-05-21 22:48:22,False,"Anthem website is hideous
Told to d/l Sydney
Not any better
My prescription disappeared from Monday to Thursday.
How frustrating",1,Why Sydney,15495681.0,"Hello, we apologize for the inconvenience and can understand why that would be frustrating. Could you email us at Sydney@anthem.com and provide your username? We'll look into this for you. Thank you. ~ Sydney ~",2020-05-22T15:01:44Z
jahdjauw,2020-02-05 22:25:36,False,I can’t even log in,1,So annoying,13357284.0,"Hello jahdjauw, sorry to hear you've had issues logging in. Could you reach out to us at Sydney@anthem.com? We'll get you back up and running! Thank you.

~ Sydney ~",2020-02-07T16:35:46Z
Good thing.,2020-05-30 01:02:35,False,I love it,5,Good app,15706742.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to hear that that our Members are having a positive experience! If you have any questions, or want to share additional feedback with us, let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-06-01T17:38:48Z
nonetootoo,2021-11-03 13:25:36,False,Terrible search capabilities.,1,Terrible,26174638.0,"Hello, thank you for taking the time to share your feedback with us. We would like to investigate this further. If you could, please email us at Sydney@anthem.com with your username and a brief description of the search you were attempting. Thank you. ~ Sydney ~",2021-11-09T17:00:43Z
xcsten,2019-08-31 14:49:03,False,Super app!! Love the chat bot.,5,Excellent!,,,
Kaytline,2020-04-01 23:28:08,False,Don’t see my card,1,Don’t See my car,14445009.0,"Hi Kaytline, we're sorry to hear that you were having issues seeing your card. If you would, please email us at Sydney@anthem.com. We would like to take a look at this for you. Thank you. ~ Sydney ~",2020-04-03T18:55:31Z
Jbar45,2022-01-14 17:24:57,False,Get serious,1,Stupid name Ridiculous Logo,,,
daisygirlxoxo,2021-01-14 15:18:03,False,Constantly glitching out on me,1,App,20585882.0,"Hello, we apologize for the negative experience. If you could please update Sydney Health to the latest version and verify if your issue has been resolved. If you have any questions or additional feedback, please contact us at Sydney@anthen.com with your username. Thank you. ~ Sydney ~",2021-01-22T19:00:28Z
Photobyisaak,2019-09-03 23:24:17,False,Most useless app I ever see no reason to install,1,Useless,10894989.0,"Hi Photobyisaak! Sorry to hear Sydney Health isn't meeting your expectations. If there are specific suggestions we can address, we'd love to get your detailed feedback at Sydney@anthem.com.
~ Sydney ~",2019-09-25T20:23:33Z
Magmaaaa,2022-01-25 22:51:37,False,Never works!,1,Don’t bother,27707942.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username and a brief description of what was not working for you.Thank you. ~ Sydney ~",2022-01-27T21:39:24Z
Insured X2,2021-09-01 07:15:25,False,This app is horrible entire set up is crap compared to blue cross blue shield mn,1,Horrible,24876517.0,"Hello, thank you for taking the time to share your feedback with us. If you could, please email us at Sydney@anthem.com with your username and a brief description of what you faced. We would like to review your experience further. Thank you. ~ Sydney ~",2021-09-02T17:43:51Z
Vagrouper,2022-05-13 18:12:26,False,Love it,5,Great App,29780123.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to see that a Member is having a positive experience. If you have any questions or want to share additional feedback with us please email us at Sydney@anthem.com. Thank you. ~Sydney ~
",2022-05-16T18:16:39Z
sra502,2022-01-22 02:58:22,False,.. I need it to sync with Apple health instead.,2,Syncs w/ Fitbit…,27683655.0,"Hello, thank you for taking the time to share your feedback with us. The Sydney Health app does support data syncing with Apple Health. If this is not working for you please email us at Sydney@anthem.com with your username and we will investigate this further. Thank you. ~ Sydney ~",2022-01-26T21:12:50Z
Vkta1234,2020-06-27 22:07:04,False,Still tr,4,Review,16317610.0,"Hello, thank you for taking the time to share your feedback with us. We're always happy to hear that that our Members are having a positive experience! If you have any questions, or want to share additional feedback with us, let us know at Sydney@anthem.com. Thank you. ~ Sydney ~",2020-06-30T16:50:12Z
Stupidapplenickname,2020-02-16 05:05:05,False,Worst app ever.,1,I would give 0 star if I could,13542415.0,"Hi Stupidapplenickname, we're sorry to hear you had a negative experience with Sydney. If your'e still having issues please reach out to us at Sydney@anthem.com and we'll take a closer look with you. Thank you.

~ Sydney ~",2020-02-17T19:03:46Z
KYMtnBkr,2020-02-15 15:36:46,False,Can't register.,1,Worthless!,13542263.0,"Hello KYMtnBkr, sorry to hear that you've experienced an issue registering your account. If you could, would you send us an email at Sydney@anthem.com? We'll take a look a things with you. Thank you.

~ Sydney ~",2020-02-17T18:49:25Z
jimpam1730,2020-01-31 02:03:57,False,This is terrible not ready for prime time. Someone should be fired.,1,Really,,,
tom 430,2020-09-25 18:46:12,False,This is the worst app ever! And getting worse!,1,The worst app ever,18152319.0,"Hello, thank you for taking the time to share your feedback with us. If you could please email us at Sydney@anthem.com with your username and a brief description of the issues you faced and we would be glad to look into this further for you. Thank you. ~ Sydney ~",2020-09-28T15:18:07Z
