isEdited,review,title,date,rating,userName,body,id,modified
False,Found everything that I was looking for and more.,Very Helpful,2018-05-06 23:46:05,5,Aquinett,,,
False,Super easy to navigate and lots of information!,Love this app!!,2021-02-06 15:26:30,5,Kdylla,,,
False,"Older versions were much more informative and easy to navigate through, it’s like they are trying to add everything in an app and not enough information is there.","Terrible, but that’s all they have so...",2021-04-09 21:25:25,1,Noneedtoo,,,
False,This app was decent besides lack of Face ID and having to pick which plan every time I log in but now it's showing me someone else's info/card... this is a huge HIPAA violation and hope it's not happening to anyone else,Showing me someone else account,2021-03-06 15:50:43,1,SaltyNinja83,,,
False,Easy to use and understand. We also like the UHC Motion app linked to our fitness trackers.,Easily  Navigable,2020-04-18 19:37:17,5,Joesmiz,,,
False,I have had two great experiences with this app.  The MDs are great and it is so much better than urgent care.,Huge time saver,2020-01-31 11:31:01,5,Shorsey2,,,
False,I like the simplicity of clicking in to see my explanations of benefits. Quick. Simple. 😎,Easy to use insurance app!,2020-01-03 02:27:32,5,KindKate,,,
False,"Very informative, easy to navigate and find doctors and estimate costs of visits and procedures. Great app definitely recommend","Perfect, Easy",2018-11-28 05:11:54,5,Bpf22,,,
False,"This app is easy to use and navigate, and has helped me save money by identifying in network doctors and physicians.",United Health Care App,2018-07-18 17:51:28,5,ebendel,,,
False,Manageable and informative! Information is in right place! Only problem is the links to view recent visits to the hospital are unavailable!,Manageable App!,2018-11-16 18:09:03,4,dnictheeleven,,,
False,Extremely helpful. A must have app if you are detailed in your health care spending as I am.,Brilliant,2018-07-05 02:13:39,5,sharpy65,,,
False,User friendly must have,Easy to use,2018-05-29 16:56:13,5,Demonyobbbb,,,
False,I can do everything I need through this app. 👌,Great app,2020-12-21 18:41:34,5,Franes76,,,
False,This app changed and does not have all the personal records that it used to I.e lab results. I used to be able to see my results and see if there were any changes. The app was more comprehensive previously,What happened to the dashboard,2022-04-07 08:39:15,1,disappointed in changes to app,,,
False,Cannot even find contact information to discuss why the insurance didn’t cover an emergency service on a in-network hospital,No option to open a review of claim,2022-03-28 19:45:59,2,Rayane8390,,,
False,This app is not user friendly. It has limited features and is difficult to understand. While trying to write this review the font is in white on a white background. I have no idea what I’m writing.,Hard to use,2022-02-11 20:12:13,1,AmyBRob,,,
False,"From having my account locked, resetting, only getting dental info, not being able to sync phone with rewards program ..... not very user friendly",Totally frustrated with this ap,2021-04-13 19:31:40,1,coastal visitors,,,
False,I absolutely hate the insurance but love the app. It helps navigate the information I need.,UHC,2020-08-24 15:24:06,5,glowing_zxe,,,
False,"The options in the app work fine, but I really want my insurance card to be available in the Wallet. It’s nearly 2021, and you can’t support the Wallet. Baffling.",Fair,2020-12-16 13:09:43,3,jvj24601,,,
False,App is very easy to find what you need,Easy,2020-08-14 02:26:00,5,julesmcgary,,,
False,Very user friendly. Everything you need in the palm of your hand. Thanks,Awesome,2020-03-14 01:38:23,5,PJKAUB,,,
False,So easy to use and love that I can pull up my insurance card if I forgot it!,Convenient,2019-07-12 15:27:56,5,CarrieCST,,,
False,This app is making it tremendously easier for me to stay on top of my health.,Absolutely fantastic app.,2019-05-03 13:37:27,5,-1caboose,,,
False,I just love this app. It’s shows you everything you need to know! Easy to operate also.,Awesome App,2019-04-25 11:34:00,5,amanda.rios,,,
False,Great app really easy to use and better than carrying insurance cards since I don’t carry a wallet,Review,2019-04-21 01:50:34,5,Jorge 317,,,
False,This app so helpful. Anything I have left to pay is here. Questions are answered immediately.,Awesome,2018-09-30 19:47:41,5,Cant find a nickname not used,,,
False,I’ve been covered by UHC since the 1990’s and the coverage has been nothing but remarkable.,Out standing coverage,2018-08-30 14:46:58,5,Jppanama,,,
False,Love this app.   Easy to use and love how everything is laid out and easy to find. I also love the fingerprint sign on.,Great app,2018-08-23 12:00:35,5,Elliebeezer,,,
False,"Great app. Easy to access history, in network providers.",Very convenient!,2018-08-13 14:41:15,5,vhillick,,,
False,Easy to use and all u need to stay on top of your needs.,P-holder,2021-01-14 12:49:25,5,grid4lock,,,
False,I’d like to use the steps function as a tracker. It stops monitoring for the month once the 10 day goal is reached. Also getting to steps info involves too many steps.,Slow and doesn’t provide desired info,2022-04-08 23:35:42,1,Terese U,,,
False,Two days in a row I have hit over 7500 steps and the data is not being transferred to the app.  Really disappointed.  I’ve been trying to up my step activity now that the snow has melted and I can walk.,Step Activity,2022-03-23 02:33:38,1,Mammoth Suzi-Q,,,
False,I’d really like to make an account but can’t get past the confirmation. I go to me email to confirm my address- click link - it goes to the App Store - open app - confirm email - and then same thing again ????!?,I can’t get past confirmation,2022-02-01 21:50:38,1,imtheonex,,,
False,"It’s 2022 and this app still doesn’t have Apple Wallet support? My previous insurance did, and it was so handy. With UHG I have to print it off or log into the app each time. Please take the few steps needed to add the I’d card to Apple Wallet. (Like everyone else).",No Apple Wallet support?? Really?,2022-01-15 17:52:19,1,Eurisko2,,,
False,"You pay into a healthcare system for the last 12 years, dumping almost $60,000 into a privatized healthcare industry that I didn’t use. 

I’ve been waiting for a virtual netting with a doctor for over 3 hours now.",Complete crap for healthcare coverage,2022-01-06 17:35:18,1,Duff_muffin,,,
False,I just left BCBSIL and was thrilled when my employer sent us back to UHC. Very surprised to find out there was no digital card to put in my Apple wallet! Come on UHC it is needed!!,Needs Apple Wallet Integration,2022-01-05 00:58:05,3,Douglaswilson,,,
False,So far this is the best healthcare app I’ve had! Easy to navigate. Thanks,Best so far,2020-10-23 00:38:21,5,wontletmemakeone,,,
False,Very robust & everything you need is all in one place.,Great app!,2020-05-14 18:25:56,5,CS Taylor,,,
False,Love the app very friendly use and easy to set up  easy to find your doctor,UHC app,2020-04-01 07:48:53,5,Old sand,,,
False,I needed my rx info while I was at the pharmacy and was able to pull it right up on the app.,Great app,2020-02-16 23:52:21,5,Xbox live 4 life,,,
False,I love this app so far.  It is so nice to have my insurance card and other info right on my phone.,Great App!,2020-01-24 14:58:30,5,jrogers4Christ,,,
False,Makes things so much more easy,Easy,2019-08-13 13:24:48,5,cathrynDrake,,,
False,For the most part an intuitive experience,TerryKennedy,2019-03-06 01:43:00,5,TerryKennedy,,,
False,Very easy to create an account and look up the doctors you need.,Very easy to use!!!,2019-02-21 11:22:45,5,Terbear3864,,,
False,This app is so easy to use! Great way to keep all your health care info in one spot.,"Great, easy to use",2019-02-11 20:51:53,5,Laurlaurlauren😄,,,
False,Everything you been in one place,Pacient,2019-01-25 22:43:48,5,alta_walt,,,
False,App is very functional and helpful,Very functional,2021-04-05 21:50:49,5,Ubergandalf,,,
False,I like this tool. To be able to find a doctor that will accept my insurance in whatever area I’m in is great.,In my opinion,2018-07-25 13:50:31,4,gwhite0815,,,
False,Never can see card it always says try again later. What's the point if you have to dig your card out every time.  What is the problem with the site why won't it show.??????,Cards,2022-02-15 07:47:13,1,Roxy Roomba,,,
False,"Some functionality is missing with Apple devices. “Recent claims” doesn’t update. HRA detail doesn’t show. Otherwise, it’s nice.",Decent app,2022-02-02 13:19:56,3,bestbeachesareinFlorida,,,
False,"You are better off with Aetna Health! The app is nice versus browser but they process their claims slowly and only notify you of your large balances months after you’re stuck with it. Awful company, awful app. Stay away",Absolute Worst Insurance Company Ever,2021-11-15 23:31:24,1,Murdock N,,,
False,Tried several times to log in and “We’re sorry. Something went wrong. Please try again later.” Couple months and still can’t and customer support has no answers to help!,CANNOT LOG IN,2021-06-03 17:59:24,1,21confuse,,,
False,I think the app. Is user friendly.,Using The App.,2020-08-26 20:13:46,5,Little Bill Daddy,,,
False,Great app easy to see all your information.,Anonymous,2019-12-27 19:18:23,5,Lst1964,,,
False,I find this app very very easy to use.. should appreciate the ui/ux team... great work.. keep going..,Best healthcare related app ever..,2019-04-07 20:47:34,5,Srikar123,,,
False,Everything in this app that you need at your fingertips I love it.,Great and convenient,2019-02-27 16:40:17,5,brittb49,,,
False,"So far so good, seems very user friendly which is a big plus!",App ReView,2019-01-16 07:17:02,5,kjcsunshine,,,
False,Easier than fumbling around with cards.,Paperless,2019-01-08 22:19:46,5,Jollygreen86,,,
False,"Very easy to use, everything virtually available to me.",Ease of use,2019-01-03 18:22:06,5,unable to update in iphone,,,
False,Very easy to view claims. Fast access to Insurance card.,"Fast, easy and efficient",2018-09-26 00:13:02,5,JohnPacelli,,,
